Nom ou raison sociale du bénéficiaire,Intitulé du dossier, Montant du projet en coût total, Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégo- -risation,Libellé catégorisation
CORSE TOIT BLEU 1,installation de panneaux photovoltaïques en toiture d'une bergerie," 161,870 € "," 30,680 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
CRDP  DE  CORSE,Les TICE au service des élèves du primaire," 25,550 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
CREA-SOL,Fonds d'intervention," 400,000 € "," 200,000 € ",FEDER ,CORSE,CORSE,,5,Services de soutien avancé aux sociétés et groupes de sociétés
CREPS,AAP Animation - CREPS de Corse," 28,006 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
DCL(distribution corse du livre),Réalisation d'une installation photovoltaïque raccordée au réseau en toiture de l'entreprise," 208,032 € "," 35,200 € ",FEDER ,CORSE,CORSE,,42,"Energie renouvelable: én. hydroélectrique, géothermique et autre"
DDSIS 2B,Evaluation et évolution du SI du SDIS 2B ," 27,000 € "," 13,500 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
DIRECTION REGIONALE DE L'AFPA ,Dispositif Développement Durable en corse- Plateforme de formation pour le developpement des emplois et des compétences," 240,000 € "," 120,000 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
EARL A TIPPANA,installation photovoltaïque raccordée au réseau en toiture de deux bâtiments agricoles," 339,960 € "," 81,918 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
EARL CLOS ORNASCA,réalisation d'une installation photovoltaïque raccordée au réseau en toiture de l'exploitation ," 39,450 € "," 8,400 € ",FEDER ,CORSE,CORSE,,42,"Energie renouvelable: én. hydroélectrique, géothermique et autre"
EARL U CEPPU,Installation de panneaux photovoltaïques raccordés au réseau en toiture d'un hangar agricole," 166,100 € "," 29,070 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
ENERGY 2B,Installation photovoltaïque raccordée au réseau en toiture du bâtiment de la SARL," 372,000 € "," 68,640 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
ENSAM,ENSAM BASTIA PHASE CONSTRUCTION," 5,734,200 € "," 2,867,100 € ",FEDER ,CORSE,CORSE,,2,Infrastructure R&DT et centres de compétence pour des technologies spécifiques
FALEP DE CORSE DU SUD,AAP Animation - P@M de la FALEP 2A," 20,994 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Fédérations des Entrepreneurs et Artisans du BTP de Haute-Corse,BATI JOBS : salon de l'éco-construction," 233,929 € "," 116,964 € ",FEDER ,CORSE,CORSE,,,
FEMU QUI,FONDS D'INVESTISSEMENT POUR LA PERIODE 2009-2013," 6,000,000 € "," 3,000,000 € ",FEDER ,CORSE,CORSE,,5,Services de soutien avancé aux sociétés et groupes de sociétés
FIORE DI SOLE,AAP Corsica Hotspot 2009: Fiore di Sole," 3,314 € "," 1,657 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
GAEC SATIVA,Installation de panneaux photovoltaïques raccordés au réseau en toiture d'un bâtiment agricole," 70,138 € "," 13,440 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
GARAGE AUTOMOBILE DU ROND POINT DU FIUMORBO,installation de panneaux photovoltaïques raccordés au réseau en toiture d'un garage," 245,206 € "," 35,970 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
GFA de Marquiliani,AAP Corsica Hotspot 2009: GFA Marquiliani," 1,607 € ", 804 € ,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
GFA ORENGA DE GAFFORY,installation de panneaux photovoltaïques raccordés au réseau en toiture de la cave viticole," 405,108 € "," 65,340 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
GUERRINI STEPHANE,installation photovoltaïques raccordée au réseau en toiture d'un bâtiment agricole," 85,280 € "," 15,600 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
HELION,Plateforme MYRTE - Mission hydrogène renouvelable pour l'intégration au réseau électrique," 9,873,799 € "," 3,208,985 € ",FEDER ,CORSE,CORSE,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
Hotel Castellu Rossu,AAP Corsica Hotspot 2009: Hôtel Castellu Rossu," 2,675 € "," 1,338 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Hotel CESARIO,AAP Corsica Hotspot 2009: Hôtel Cesario," 9,261 € "," 4,631 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
