"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Association Pôle Environnement Sud-Aquitain (APESA)","APESA - Plateau Technique 2009 -2011","390,000 €","112,000 €","FEDER ","AQUITAINE","AQUITAINE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Association Pôle Environnement Sud-Aquitain (APESA)","Programme d'animation 2008","334,264 €","100,000 €","FEDER ","AQUITAINE","AQUITAINE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"Association pour la Promotion Sociale","Création Espace Informations Energie  (EIE)  sur la rive droite de Bordeaux","339,462 €","82,500 €","FEDER ","AQUITAINE","AQUITAINE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"Association pour la Sauvegarde et la Réadaptation des Insuffisants Rénaux","Installation d'un système de production d'électricité photovoltaïque par panneaux solaires","414,669 €","63,521 €","FEDER ","AQUITAINE","AQUITAINE",,"40","Energie renouvelable: én. solaire"
"Association Régionale des Organismes Sociaux pour l'Habitat en Aquitaine - AROSHA","Etat des lieux et préconisations d'amélioration de la performance environnementale du parc locatif social","93,288 €","27,986 €","FEDER ","AQUITAINE","AQUITAINE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Association  Saint-Joseph","Installation solaire pour l'eau chaude sanitaire","126,806 €","37,500 €","FEDER ","AQUITAINE","AQUITAINE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"AT INTERNET","Projet R&D BuzzWatcher","1,106,183 €","221,237 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AUDEMAT AZTEC","Green FM : Nouvelle gamme d'émetteurs FM très performante et écologique","787,256 €","275,539 €","FEDER ","AQUITAINE","AQUITAINE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"AUDEMAT AZTEC","NEXT FM","749,000 €","131,075 €","FEDER ","AQUITAINE","AQUITAINE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"AVENIA","Programme d'animation 2008","135,500 €","40,000 €","FEDER ","AQUITAINE","AQUITAINE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"AXYAL","Thermocompression des composites thermoplastiques et mousses","902,650 €","406,192 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"B.BRAUN MEDICAL FRANCE","R&D Stomie","1,078,210 €","196,401 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"BEARN INITIATIVE","Fonds de prêts d'honneur - 2008","419,402 €","39,701 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BEARN INITIATIVE","Fonds de Prêts d'honneur 2009","438,000 €","47,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BEATEX","Développement d'une nouvelle gamme de produits","281,130 €","63,254 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
