"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"CARIF OREF Midi-Pyrénées","EVOLUTION DES METIERS AU REGARD DES MUTATIONS ECONOMIQUES",888889,400000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / CASTANET-TOLOSAN / LABEGE","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CARIF OREF Midi-Pyrénées","EVOLUTION DES METIERS AU REGARD DES MUTATIONS ECONOMIQUES",888889,400000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CARIF OREF Midi-Pyrénées","RENFORCER LES RELATIONS EMPLOIS FORMATIONS AU REGARD DES MUTATIONS ECONOMIQUES",1079059.07,400000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / CASTANET-TOLOSAN / LABEGE","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CASSAGNE ELECTRICITE ET TRAVAUX PUBLICS","MONTEURS RESEAUX - TRAVAUX SOUS TENSION",41194.67,18537.6,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / MILLAU / SAINT-AFFRIQUE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CASSAGNE ELECTRICITE ET TRAVAUX PUBLICS","PERMIS C",1950.77,877.85,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Castres énergie services","Construction d'une chaufferie bois et d'un réseau de chaleur desservant le centre hospitalier intercommunal et le quartier de Lameilhé à CASTRES",1886466,518956,"FEDER ","MIDI-PYRENEES","TARN / CASTRES","FEDER Compétitivité Régionale et Emploi","41","Energie renouvelable: biomasse"
"CASTRES MAZAMET TECHNOPOLE","Animation d'un cluster  Matériaux et Technologies Santé  en région Midi-Pyrénées",165000,77100,"FEDER ","MIDI-PYRENEES",,"FEDER Compétitivité Régionale et Emploi","3","Transfert de technologie et amélioration des réseaux de coopération..."
"CAUSSES ET CEVENNES IMPRIMERIE","CONTRAT D'APPUI PME",725000,75000,"FEDER ","MIDI-PYRENEES","AVEYRON / MILLAU / MILLAU","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"CAYRON FRANCIS SOCIETE REGIONALE DE TRAVAUX","BAC PRO TRAVAUX PUBLICS",6562.86,2953.29,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CORREZE / TULLE / EGLETONS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CCI du Gers","Accompagner l'installation de SOHO-SOLO",71200,32040,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CCI du Gers","Amélioration du service de FOAD délivré par le site Pyramide d'Auch",16331.73,8165,"FEDER ","MIDI-PYRENEES","GERS / AUCH / AUCH","FEDER Compétitivité Régionale et Emploi","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"CCI du Gers","Formation-accompagnement des créateurs et des cédants d'entreprises",54980.8,23031.36,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CCI du Gers","Mission Emploi - Ressources humaines",69251,31162.95,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CCI du Gers","Mission Emploi - Ressources humaines",70000,31500,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CCI Toulouse (Chambre de Commerce et d'Industrie de Toulouse)","Formation-accompagnement des créateurs d'entreprises",22010.25,9904.61,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CCI Toulouse (Chambre de Commerce et d'Industrie de Toulouse)","Formation-accompagnement des créateurs et des cédants d'entreprises",119672,50328.9,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CCI Toulouse (Chambre de Commerce et d'Industrie de Toulouse)","Mission Emploi - Ressources Humaines",105000,47250,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CDAB 12 (CENTRE DE DEVELOPPEMENT DE L'ARTISANAT DU BATIMENT DE L'AVEYRON)","PROJET COLLECTIF PASSEPORT FORMATION 2007",700,315,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ / RODEZ / RODEZ","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"C.D.D.E. des Hautes-Pyrénées","Dispositif Local d'Accompagnement des Hautes Pyrénées",40000,20000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTES-PYRENEES","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"CECOR SARL","PROJET COLLECTIF PASSEPORT FORMATION 2007",350,157.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ / RODEZ / RODEZ","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CECOR SARL","PROJET COLLECTIF PASSEPORT FORMATION 2007",1980,891,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ / RODEZ / RODEZ","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CENFOP","PROJET COLLECTIF PASSEPORT FORMATION 2007 FROTSI CENFOP",1200,540,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / CASTRES / CASTRES / CASTRES","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CENTRE AFPA MONTAUBAN","amélioration du service FOAD délivré par le site Pyramide de part un investissement dans du matériel de visioconférence",15130.66,7565,"FEDER ","MIDI-PYRENEES","TARN-ET-GARONNE / MONTAUBAN / MONTAUBAN / MONTAUBAN","FEDER Compétitivité Régionale et Emploi","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"CENTRE AFPA MONTAUBAN","Dispositif d'Appui aux Mutations Economiques DAME",63114,27513,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","Multilocalisation","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"Centre AFPA Toulouse Bordelongue","Formation usinage centre de détention de Muret",132734,63182,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / MURET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre AFPA Toulouse Bordelongue","Formation usinage centre de détention de Muret",139104,69552,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / MURET / MURET / MURET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre AFPA Toulouse Bordelongue","Formation Usinage centre de Détention de Muret",34776,17388,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / MURET / MURET / MURET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE D'ACCOMPAGNEMENT SOCIAL AUX TECHNIQUES AGROPASTORALES","Favoriser l'accès à l'emploi durable des publics en difficulté d'insertion",65213.31,29345.99,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE / FOIX / BASTIDE-DE-SEROU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE D'ACCOMPAGNEMENT SOCIAL AUX TECHNIQUES AGROPASTORALES","Favoriser l'accès à l'emploi durable des publics en difficulté d'insertion- ANNEE 2009",71952,35976,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE / FOIX / BASTIDE-DE-SEROU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de Formation d'Apprentis Agricole Piémont Pyrénées","DEVELOPPEMENT QUALITATIF 2008",49769.31,22396.19,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / SAINT-GAUDENS / SAINT-GAUDENS / SAINT-GAUDENS","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Centre de Formation d'Apprentis Agricole Piémont Pyrénées","DEVELOPPEMENT QUALITATIF 2009 DU CFAA DU PIEMONT PYRENEES",60218.12,27098.15,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CENTRE DE FORMATION D'APPRENTIS AGRICOLES DE TARN ET GARONNE","DEVELOPPEMENT QUALITATIF 2009 ",26170,11776.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Centre de Formation d'Apprentis Agricoles et Horticoles du Tarn","DEVELOPPEMENT QUALITATIF 2008",42215,18996.75,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / CASTRES / LAVAUR / LAVAUR","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Centre de Formation d'Apprentis Agricoles et Horticoles du Tarn","DEVELOPPEMENT QUALITATIF 2009 DU CFAAH DU TARN",30728,13827.6,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Centre de Formation d'Apprentis Spécialisé Relais","Accompagnement psycho-socio professionnel ",11009.5,5504.75,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de Formation d'Apprentis Spécialisé Relais","DEVELOPPEMENT QUALITATIF 2008",81730.4,36778.68,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Centre de Formation d'Apprentis Spécialisé Relais","Effectuer une investigation complète et globale de la situation de la personne engagée dans un projet daccès a lemploi pour établir avec elle les orientations et les étapes concrètes de son parcours",64400,35701.25,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de Formation d'Apprentis Spécialisé Relais","L'évaluation de diagnostique et de compétences",43750,21875,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de Formation d'Apprentis Spécialisé Relais","PARCOURS DYNAMIQUE VERS L'EMPLOI",56256,32000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI / GAILLAC","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de formation de l'ESSOR","Accompagnement dans l'emploi durable",64000,32000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS / AUCH / ISLE-JOURDAIN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de formation de l'ESSOR","Accompagnement dans l'emploi durable",64000,34410,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS / AUCH / ISLE-JOURDAIN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de formation de l'ESSOR","Accompagnement professionnel de travailleurs handicapés par maladie mentale : Appuis par opérateurs ",49779,18000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","GERS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Centre de Formation Professionnelle et de promotion Agricole","CAPA- Travaux Paysagers/Chantier école E.E.R.",49440,24720,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / MURET / MURET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE DE MEDECINE DU TRAVAIL ARTISANAT ET INTERENTREPRISES - CMTA","PLAN DE FORMATION 2007",76602,34470.9,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CENTRE DE MEDECINE DU TRAVAIL ARTISANAT ET INTERENTREPRISES - CMTA","PLAN DE FORMATION 2008",69998.92,27999.57,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CENTRE DE MEDECINE DU TRAVAIL ARTISANAT ET INTERENTREPRISES - CMTA","PLAN DE FORMATION 2009",63290,28480.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Centre de ressources partagées de technologies de Decazeville-association","formation à distance Pyramide",14352,7176,"FEDER ","MIDI-PYRENEES","AVEYRON / VILLEFRANCHE-DE-ROUERGUE / DECAZEVILLE","FEDER Compétitivité Régionale et Emploi","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"centre d'information sur les droits des femmes et des familles","Accompagnement à la formulation du projet professionnel pour les femmes en situation de monoparentalité, bénéficiaires de minima sociaux  ",20000,9001.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"centre d'information sur les droits des femmes et des familles","Accompagnement de femmes vers l'emploi",14707,7353.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"centre d'information sur les droits des femmes et des familles","Appui à la formulation du projet professionnel § accompagnement du parcours en faveur de femmes en situation de monoparentalité, bénéficiares de minima sociaux ",20000,9063,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE GESTION AGREE AVEYRON LOZERE","PROJET COLLECTIF PASSEPORT FORMATION 2007",2600,1170,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / MILLAU / MILLAU / MILLAU","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
