"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Proxem","Travaux collaboratifs de recherche et de développement - Projet SIRE","197,200 €","98,600 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"PY AUTOMATION","Coordination et commande d'une plate-forme de drones (COP-DRONE)","340,152 €","170,076 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"QOSMOS","Développement d'une maquette pour une nouvelle génération de sondes d'analyse et d'extraction d'informations sur les réseaux IP haut débit (> 10Gbps)","431,110 €","65,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Quark and Plug-Ins","Ma Microplanète","133,600 €","66,800 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"SADEV 94","Centre de développement et d'innovation en Bioengineering (CEDIB) : démolition d'un bâtiment","278,103 €","139,051 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"50","Réhabilitation de sites industriels et de sols contaminés"
"SCAN & TARGET ","Développement dune méthode danalyse temps réel de contenus numériques","690,660 €","100,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"SCI L'ESPÉRANCE","École de la deuxième chance","245,980 €","147,588 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Seine-Amont développement","Assistance technique","314,976 €","66,316 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"86","Evaluation et études; information et communication"
"Seine-Amont développement","Seine Amont In Europe Etude centre de ressources","79,977 €","39,988 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Seine Saint-Denis Avenir, l'agence de développement","DIMENSION3 expo : Forum international de l'image 3D relief","249,798 €","96,839 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Seine Saint-Denis Avenir, l'agence de développement","Etude de prospection Eco Parc de Bobigny de laxe Soutenir linnovation, lesprit dentreprise et léconomie de la connaissance, phase 1","41,142 €","20,571 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"SENDA SARL","Ma Microplanète","146,240 €","73,120 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Séquano Aménagement","Bobigny Zac écocité - aménagement des berges","31,320 €","15,660 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Séquano Aménagement","complément de mission portant sur l'éventuelle implantation d'une unité de chaleur sur le site Mora le Bronze (Bobigny)","42,900 €","21,450 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Séquano Aménagement","démarche environnementale des projets d'aménagement - Bobigny","68,300 €","34,150 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Séquano Aménagement","Démarche environnementale des projets d'aménagement - Romainville","155,400 €","77,700 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
