"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Conseil Régional de Bretagne","Marché n° 12995 - Technico commercial(e) de l'industrie et des services nautiques - Le Relecq-Kerhuon","62,839 €","31,420 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / GUIPAVAS / LE RELECQ-KERHUON","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Groupement Social de Moyens ","2008 GSM chargé de relation entreprise ACCES EMPLOI CDC Aulne Maritime (CCAM) CDC de la Presqu'ile de Crozon (CCPC)","72,370 €","55,300 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / GUIPAVAS / LE RELECQ-KERHUON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Groupement Social de Moyens ","2008 GSM chargé de relation entreprise PASS EMPLOI BMO","87,500 €","65,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / GUIPAVAS / LE RELECQ-KERHUON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Groupement Social de Moyens ","2008 GSM référents de parcours pays de Brest","140,900 €","116,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / GUIPAVAS / LE RELECQ-KERHUON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Relais Travail - communauté de communes du pays de Landerneau","2008 Relais travail","6,502 €","6,502 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / LANDERNEAU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGDE","2008 AGDE AI LESNEVEN","8,329 €","8,329 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / LESNEVEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGDE","2008 AGDE Chantier LESNEVEN","12,161 €","12,161 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / LESNEVEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGDE","Le panier des légendes et des abers - Chantier d'insertion agroalimentaire","64,800 €","31,600 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / LESNEVEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AGDE","Le Panier des Légendes et des Abers - Chantier d'insertion agroalimentaire","69,000 €","33,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / LESNEVEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Maison de l'Emploi de la Communauté de Communes de LESNEVEN","2008 chargé de relation entreprise OBJECTIF ENTREPRISE","70,080 €","67,080 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / LESNEVEN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
